HOMERcalled.RefSeq.ID,SH.1.promoter.count,SH.1.promoter.50bp,SH.1.promoter.density,SH.1.promoter.StartSite,SH.1.body.count,SH.1.mappable.length,SH.1.body.density,SH.1.body.StartSite,SH.1.pausing.ratio,SH.2.promoter.count,SH.2.promoter.50bp,SH.2.promoter.density,SH.2.promoter.StartSite,SH.2.body.count,SH.2.mappable.length,SH.2.body.density,SH.2.body.StartSite,SH.2.pausing.ratio,SH-1-Pausing-pValue,SH-2-Pausing-pValue,SH-1-2-Change-pValue,,,
NM_133224,13,50,0.26,72315227,264,8626,0.030605147,72316062,8.49530303,9,50,0.18,72314817,243,8222,0.029554853,72316062,6.09037037,0.010118155,0.097229872,1,,,
NM_028779,12,50,0.24,107889520,320,8029,0.039855524,107888545,6.02175,9,50,0.18,107889215,243,6793,0.035772118,107888545,5.031851852,0.017640893,0.097229872,1,,,
NM_001177988,13,50,0.26,98615116,81,2202,0.036784741,98614561,7.068148148,7,50,0.14,98615111,64,2432,0.026315789,98614561,5.32,0.008275706,0.097341948,0.982846489,,,
NM_021307,10,50,0.2,24897259,164,5807,0.028241777,24898339,7.081707317,7,50,0.14,24897539,64,2811,0.022767698,24898339,6.1490625,0.015639485,0.097341948,0.824712475,,,
NM_018740,6,50,0.12,69794542,349,7640,0.045680628,69793737,2.626934097,9,50,0.18,69794297,252,6922,0.036405663,69793737,4.944285714,0.33993413,0.097354787,0.713998532,,,
NM_011791,29,50,0.58,26951246,300,10152,0.029550827,26950251,19.6272,9,50,0.18,26951246,255,8481,0.030067209,26950251,5.986588235,6.56E-07,0.097394088,0.145430947,,,
NM_028440,20,50,0.4,17743003,192,5101,0.037639678,17742058,10.62708333,9,50,0.18,17742643,257,6409,0.04009986,17742058,4.488793774,0.000159919,0.097416492,0.113079054,,,
NM_199310,13,50,0.26,118855104,125,5052,0.024742676,118854129,10.50816,7,50,0.14,118855094,65,2870,0.022648084,118854129,6.181538462,0.002367635,0.097430242,1,,,
NM_001081238,9,50,0.18,129276460,84,3743,0.022441892,129275460,8.020714286,7,50,0.14,129276425,65,3179,0.020446681,129275460,6.847076923,0.026362048,0.097430242,1,,,
NM_009005,10,50,0.2,87963284,352,8701,0.04045512,87962684,4.94375,9,50,0.18,87963994,260,7566,0.034364261,87962684,5.238,0.051047442,0.097430242,1,,,
NM_133924,7,50,0.14,164611906,139,3918,0.035477284,164612521,3.94618705,7,50,0.14,164611556,65,2393,0.027162557,164612521,5.154153846,0.214629792,0.097430242,0.782286223,,,
NM_028307,5,50,0.1,94217165,61,2888,0.021121884,94218240,4.73442623,7,50,0.14,94217245,65,2820,0.023049645,94218240,6.073846154,0.253947775,0.097430242,1,,,
NM_011492,9,50,0.18,79579496,339,8955,0.037855946,79580281,4.754867257,9,50,0.18,79578991,262,8341,0.031411102,79580281,5.730458015,0.084774431,0.097437006,1,,,
NM_146259,17,50,0.34,135020117,286,6282,0.045526902,135019337,7.468111888,9,50,0.18,135020122,263,6263,0.041992655,135019337,4.286463878,0.001058732,0.097442673,0.769273881,,,
NM_011876,15,50,0.3,106105474,112,4782,0.023421163,106106439,12.80892857,7,50,0.14,106105504,66,3120,0.021153846,106106439,6.618181818,0.000633634,0.097561667,1,,,
NM_009832,36,50,0.72,109418008,355,11370,0.031222515,109418948,23.06028169,9,50,0.18,109417998,277,9250,0.029945946,109418948,6.010830325,7.69E-09,0.09762534,0.042100747,,,
NM_139304,9,50,0.18,90145651,320,9191,0.034816668,90146576,5.1699375,9,50,0.18,90145156,279,6860,0.040670554,90146576,4.425806452,0.084635012,0.097643003,1,,,
NM_182995,31,50,0.62,125856070,87,3932,0.022126144,125857125,28.02114943,7,50,0.14,125856065,67,2928,0.022882514,125857125,6.118208955,5.58E-09,0.097688715,0.091318925,,,
NR_045914,28,50,0.56,63161039,580,16448,0.035262646,63162314,15.88082759,9,50,0.18,63161009,285,9718,0.029327022,63162314,6.137684211,1.58E-06,0.097703315,0.914878547,,,
NR_045915,28,50,0.56,63161035,588,16675,0.035262369,63162045,15.88095238,9,50,0.18,63161010,286,9758,0.029309285,63162045,6.141398601,1.59E-06,0.097706675,0.914878547,,,
NM_001115132,11,50,0.22,89186298,363,9812,0.036995516,89187153,5.946666667,9,50,0.18,89186323,288,8268,0.034833091,89187153,5.1675,0.030160554,0.097713132,1,,,
NM_025795,11,50,0.22,89186298,363,9812,0.036995516,89187153,5.946666667,9,50,0.18,89186323,288,8268,0.034833091,89187153,5.1675,0.030160554,0.097713132,1,,,
NM_027000,15,50,0.3,8994848,320,10100,0.031683168,8994258,9.46875,9,50,0.18,8994888,293,9376,0.03125,8994258,5.76,0.003397182,0.097766038,0.940707187,,,
NM_026195,14,50,0.28,71603750,267,10044,0.026583035,71604730,10.53303371,9,50,0.18,71603750,294,9717,0.030256252,71604730,5.949183673,0.001448314,0.097768717,0.841136868,,,
NM_028315,18,50,0.36,99498939,293,10276,0.02851304,99497989,12.62580205,9,50,0.18,99498939,310,9713,0.031915989,99497989,5.639806452,0.000592323,0.097944639,0.46513574,,,
NM_001198833,15,50,0.3,35837375,614,13318,0.046103018,35836535,6.507166124,9,50,0.18,35837360,311,9124,0.034085927,35836535,5.280771704,0.003587604,0.097946035,1,,,
NM_175318,14,50,0.28,54263594,500,11868,0.042130098,54262784,6.64608,9,50,0.18,54263639,314,8486,0.037002121,54262784,4.864585987,0.006142518,0.097968975,1,,,
NM_001159671,11,50,0.22,19640331,75,3424,0.021904206,19641036,10.04373333,7,50,0.14,19639966,70,2961,0.023640662,19641036,5.922,0.007427498,0.098024055,1,,,
NM_031255,11,50,0.22,19640331,75,3424,0.021904206,19641036,10.04373333,7,50,0.14,19639966,70,2961,0.023640662,19641036,5.922,0.007427498,0.098024055,1,,,
NM_133354,10,50,0.2,115397109,408,7968,0.051204819,115396544,3.905882353,9,50,0.18,115397104,322,7274,0.044267253,115396544,4.06621118,0.116774638,0.098024055,1,,,
NR_030781,11,50,0.22,11635081,388,11794,0.032898084,11634036,6.687319588,9,50,0.18,11634656,327,9709,0.033680091,11634036,5.34440367,0.03024739,0.09806483,1,,,
NM_008828,15,50,0.3,103382753,332,9543,0.034789898,103383463,8.623192771,9,50,0.18,103382728,330,8431,0.039141264,103383463,4.598727273,0.00341115,0.098084744,0.850466166,,,
NM_010145,36,50,0.72,182947646,711,17927,0.039660847,182946626,18.15392405,9,50,0.18,182947211,331,10491,0.031550853,182946626,5.705075529,1.10E-08,0.098084872,0.534611319,,,
NM_001081241,12,50,0.24,108129184,556,11866,0.046856565,108130129,5.122014388,9,50,0.18,108128799,337,9354,0.036027368,108130129,4.99620178,0.018140869,0.098132405,1,,,
NM_026040,19,50,0.38,52625337,436,13589,0.032084774,52626347,11.84362385,9,50,0.18,52625342,347,11051,0.031399873,52626347,5.732507205,0.000350501,0.098213733,0.793701552,,,
NM_175160,14,50,0.28,108020555,383,12404,0.030877136,108019770,9.068198433,9,50,0.18,108020530,354,10901,0.032474085,108019770,5.542881356,0.006032584,0.098264797,1,,,
NM_016873,6,50,0.12,163646680,315,8087,0.038951403,163647570,3.080761905,9,50,0.18,163646800,359,7545,0.04758118,163647570,3.783008357,0.339836725,0.098297109,1,,,
NM_019652,36,50,0.72,87549152,108,3663,0.029484029,87548177,24.42,7,50,0.14,87549152,73,2623,0.027830728,87548177,5.030410959,1.83E-09,0.098320205,0.058168488,,,
NM_173747,14,50,0.28,7274300,112,4216,0.026565465,7275260,10.54,7,50,0.14,7274335,73,3224,0.02264268,7275260,6.183013699,0.001211996,0.098320205,1,,,
NM_011906,16,50,0.32,88852310,150,5273,0.028446804,88853245,11.24906667,7,50,0.14,88852290,73,3502,0.020845231,88853245,6.716164384,0.001658461,0.098320205,1,,,
NM_007941,12,50,0.24,129514284,630,16146,0.039018952,129513439,6.150857143,9,50,0.18,129514314,366,11954,0.030617367,129513439,5.879016393,0.018218392,0.098320205,1,,,
NR_026942,28,50,0.56,60220593,220,8255,0.026650515,60221578,21.01272727,7,50,0.14,60220593,74,3254,0.022741242,60221578,6.156216216,1.40E-07,0.098430607,1,,,
NM_177773,13,50,0.26,34757382,121,4554,0.026570048,34756122,9.785454545,7,50,0.14,34757617,74,2979,0.024840551,34756122,5.635945946,0.002350006,0.098430607,1,,,
NM_007713,18,50,0.36,57613712,486,10818,0.044925125,57612667,8.013333333,9,50,0.18,57613682,387,9623,0.040216149,57612667,4.475813953,0.000638434,0.09844496,0.87764079,,,
NM_029930,22,50,0.44,42643048,516,11880,0.043434343,42642058,10.13023256,9,50,0.18,42642948,395,10665,0.037037037,42642058,4.86,6.09E-05,0.098491316,0.622265739,,,
NM_011814,32,50,0.64,69446438,509,12557,0.04053516,69447473,15.78876228,9,50,0.18,69446753,402,10840,0.037084871,69447473,4.853731343,1.23E-07,0.098519264,0.09974281,,,
NM_011871,12,50,0.24,76486076,131,5368,0.024403875,76485051,9.834503817,7,50,0.14,76486076,75,3313,0.022638092,76485051,6.184266667,0.004482476,0.098519264,1,,,
NM_153287,11,50,0.22,119893796,444,9811,0.045255326,119892776,4.861306306,9,50,0.18,119893821,405,8444,0.047963051,119892776,3.752888889,0.030413709,0.098529377,1,,,
NM_001164096,14,50,0.28,128061408,389,13160,0.029559271,128062258,9.472493573,9,50,0.18,128061298,415,12698,0.032682312,128062258,5.507566265,0.006038748,0.098573884,0.843802441,,,
NM_025298,14,50,0.28,128061408,389,13160,0.029559271,128062258,9.472493573,9,50,0.18,128061298,415,12698,0.032682312,128062258,5.507566265,0.006038748,0.098573884,0.843802441,,,
NM_178080,13,50,0.26,97571907,580,16283,0.035619972,97570937,7.299275862,9,50,0.18,97571877,420,12510,0.033573141,97570937,5.361428571,0.010663414,0.098595018,1,,,
NM_020520,16,50,0.32,108564454,138,6269,0.02201308,108565429,14.53681159,7,50,0.14,108564469,77,3795,0.020289855,108565429,6.9,0.000353068,0.098714231,1,,,
NM_009208,18,50,0.36,75543131,119,4960,0.023991935,75543841,15.00504202,7,50,0.14,75543116,78,3812,0.0204617,75543841,6.842051282,8.92E-05,0.098812524,0.840915807,,,
NM_028944,9,50,0.18,108499901,167,6792,0.02458775,108498931,7.320718563,7,50,0.14,108499921,78,4030,0.019354839,108498931,7.233333333,0.028318631,0.098812524,0.94323365,,,
NM_001122830,20,50,0.4,73000847,633,16552,0.038243113,72999842,10.45939968,9,50,0.18,73000847,469,14901,0.031474398,72999842,5.718933902,0.000205429,0.098814182,0.806838626,,,
NM_178771,20,50,0.4,73000847,633,16552,0.038243113,72999842,10.45939968,9,50,0.18,73000847,469,14901,0.031474398,72999842,5.718933902,0.000205429,0.098814182,0.806838626,,,
NM_001013012,10,50,0.2,6107778,572,14307,0.039980429,6106573,5.002447552,9,50,0.18,6107168,473,12686,0.037285196,6106573,4.827653277,0.05166269,0.098823963,1,,,
NM_153515,11,50,0.22,31919623,667,16189,0.041200815,31920478,5.33970015,9,50,0.18,31919603,483,13533,0.035690534,31920478,5.043354037,0.030784746,0.098861486,1,,,
NM_207176,17,50,0.34,17015169,493,18408,0.026781834,17016149,12.69517241,9,50,0.18,17015144,489,15365,0.031825578,17016149,5.655828221,0.000242409,0.098879232,0.667598844,,,
NM_026917,10,50,0.2,123022303,590,20338,0.029009735,123021323,6.894237288,9,50,0.18,123022278,496,16724,0.029657977,123021323,6.069193548,0.016762016,0.098900716,1,,,
NM_024182,16,50,0.32,12287249,701,18644,0.037599228,12288359,8.510813124,9,50,0.18,12287259,500,14843,0.033685913,12288359,5.34348,0.002065815,0.098908474,1,,,
NM_177739,10,50,0.2,36587753,743,18540,0.040075512,36587008,4.990578735,9,50,0.18,36587753,510,15098,0.033779309,36587008,5.328705882,0.051861595,0.098941157,1,,,
NM_176979,12,50,0.24,103207522,457,17566,0.026016168,103208657,9.225032823,9,50,0.18,103207517,521,17370,0.029994243,103208657,6.001151631,0.005121305,0.098976223,0.923022579,,,
NM_008775,16,50,0.32,45793454,660,12989,0.050812226,45791954,6.29769697,9,50,0.18,45793454,533,11658,0.045719677,45791954,3.937035647,0.00650475,0.099013278,0.95227865,,,
NM_008914,18,50,0.36,21365415,629,19399,0.032424352,21364795,11.1027663,9,50,0.18,21365395,538,17022,0.031606157,21364795,5.695092937,0.000655416,0.099022482,0.786594509,,,
NM_001254951,10,50,0.2,28799154,62,3080,0.02012987,28798134,9.935483871,7,50,0.14,28799189,81,3399,0.023830538,28798134,5.874814815,0.013365815,0.099025355,0.854018845,,,
NM_009009,12,50,0.24,51823261,592,15584,0.03798768,51822306,6.317837838,9,50,0.18,51823286,544,15120,0.035978836,51822306,5.002941176,0.018181112,0.099025355,1,,,
NM_007656,26,50,0.52,93302563,156,8848,0.017631103,93301653,29.49333333,7,50,0.14,93302568,83,5118,0.016217272,93301653,8.632771084,4.33E-07,0.099198373,0.672938854,,,
NM_153119,24,50,0.48,65427861,984,18071,0.054451884,65426841,8.815121951,9,50,0.18,65427831,612,15547,0.039364508,65426841,4.572647059,8.84E-05,0.099198373,0.742582992,,,
NM_001005605,17,50,0.34,140572185,769,18846,0.040804415,140573210,8.33243173,9,50,0.18,140572185,610,15987,0.038156002,140573210,4.71747541,0.001178939,0.099198373,0.954238893,,,
NM_001164562,8,50,0.16,121614112,128,6392,0.020025031,121613147,7.99,7,50,0.14,121614112,83,3839,0.021620214,121613147,6.475421687,0.049762484,0.099198373,1,,,
NM_178677,8,50,0.16,121614112,128,6392,0.020025031,121613147,7.99,7,50,0.14,121614112,83,3839,0.021620214,121613147,6.475421687,0.049762484,0.099198373,1,,,
NM_001093752,21,50,0.42,157699513,784,16703,0.046937676,157698603,8.948035714,9,50,0.18,157699518,621,13496,0.046013634,157698603,3.911884058,0.000116865,0.099214416,0.621402915,,,
NM_015776,20,50,0.4,122463659,112,4506,0.024855748,122464694,16.09285714,7,50,0.14,122463624,84,3531,0.023789295,122464694,5.885,2.19E-05,0.099241137,0.530395929,,,
NM_001166385,10,50,0.2,119539753,104,5035,0.020655412,119538913,9.682692308,7,50,0.14,119539578,84,4721,0.01779284,119538913,7.868333333,0.014780723,0.099241137,1,,,
NM_009239,10,50,0.2,119539753,104,5035,0.020655412,119538913,9.682692308,7,50,0.14,119539578,84,4721,0.01779284,119538913,7.868333333,0.014780723,0.099241137,1,,,
NM_181820,8,50,0.16,3628880,153,4783,0.031988292,3628155,5.001830065,7,50,0.14,3628860,84,3538,0.023742227,3628155,5.896666667,0.134221161,0.099241137,0.945414215,,,
NM_019411,12,50,0.24,51912461,877,16328,0.053711416,51913326,4.468323831,9,50,0.18,51912496,654,14549,0.044951543,51913326,4.004311927,0.047752237,0.099254369,1,,,
NM_178854,11,50,0.22,96590859,957,32956,0.029038718,96589774,7.576091954,9,50,0.18,96590654,671,21714,0.030901722,96589774,5.824918033,0.0094791,0.09928682,1,,,
NM_133847,32,50,0.64,152987272,897,26425,0.033945128,152988037,18.85395764,9,50,0.18,152987242,682,21543,0.031657615,152988037,5.685835777,1.45E-07,0.099302571,0.108169722,,,
NM_133706,8,50,0.16,78364262,76,2965,0.025632378,78363237,6.242105263,7,50,0.14,78364262,85,3260,0.02607362,78363237,5.369411765,0.047387618,0.099302571,1,,,
NM_153804,9,50,0.18,77634572,717,21737,0.032985233,77635547,5.456987448,9,50,0.18,77634977,714,23319,0.030618809,77635547,5.878739496,0.085896449,0.09934583,1,,,
NM_130889,5,50,0.1,46463814,685,14516,0.047189308,46464989,2.119124088,9,50,0.18,46463809,711,14450,0.049204152,46464989,3.658227848,0.512439772,0.09934583,0.95227865,,,
NM_001081185,17,50,0.34,29383458,918,19909,0.0461098,29384153,7.373703704,9,50,0.18,29383323,727,17704,0.041064166,29384153,4.383383769,0.001191124,0.09936344,0.954923313,,,
NM_001109989,9,50,0.18,33623081,827,17523,0.047195115,33622401,3.813954051,9,50,0.18,33623026,774,16419,0.047140508,33622401,3.818372093,0.086019734,0.099435149,1,,,
NM_053078,9,50,0.18,33623083,826,17472,0.047275641,33622288,3.807457627,9,50,0.18,33623028,774,16419,0.047140508,33622288,3.818372093,0.086019734,0.099435149,1,,,
NM_001163502,28,50,0.56,85535040,1061,28500,0.03722807,85533965,15.04241282,9,50,0.18,85535005,792,23911,0.03312283,85533965,5.434318182,1.78E-06,0.099457514,0.264602964,,,
NM_008539,23,50,0.46,81923427,1146,34517,0.033201031,81922367,13.85499127,9,50,0.18,81923417,816,27359,0.029825652,81922367,6.035073529,3.68E-05,0.099478705,0.642395149,,,
NM_080855,12,50,0.24,124176238,949,30273,0.031348066,124174833,7.65597471,9,50,0.18,124176208,815,27054,0.030124935,124174833,5.975116564,0.018418507,0.099478705,1,,,
NM_010575,14,50,0.28,102331522,184,6126,0.030035913,102330197,9.322173913,7,50,0.14,102330937,88,3527,0.024950383,102330197,5.611136364,0.005533052,0.099503027,1,,,
NM_144904,14,50,0.28,59562196,1131,35725,0.031658502,59561236,8.8443855,9,50,0.18,59562201,875,29112,0.030056334,59561236,5.988754286,0.006361675,0.099539962,1,,,
NM_178164,14,50,0.28,59562196,1131,35725,0.031658502,59561236,8.8443855,9,50,0.18,59562201,875,29112,0.030056334,59561236,5.988754286,0.006361675,0.099539962,1,,,
NM_008448,23,50,0.46,6241477,1109,25528,0.043442495,6240522,10.58871055,9,50,0.18,6241507,895,20657,0.043326717,6240522,4.154480447,3.67E-05,0.099546443,0.450827227,,,
NM_133825,8,50,0.16,99558550,127,5721,0.022198916,99557595,7.207559055,7,50,0.14,99558545,89,3591,0.024784183,99557595,5.648764045,0.049739873,0.099546443,1,,,
NM_018883,5,50,0.1,72832585,121,4029,0.030032266,72833510,3.329752066,7,50,0.14,72832540,89,3173,0.028049165,72833510,4.991235955,0.508635975,0.099546443,0.914878547,,,
NM_001164274,25,50,0.5,119722999,1444,38662,0.037349335,119723964,13.38711911,9,50,0.18,119722609,917,29897,0.030671974,119723964,5.868549618,1.13E-05,0.099548832,0.661835525,,,
NM_013720,25,50,0.5,119722999,1444,38662,0.037349335,119723964,13.38711911,9,50,0.18,119722609,917,29897,0.030671974,119723964,5.868549618,1.13E-05,0.099548832,0.661835525,,,
NM_001177302,23,50,0.46,98798982,1236,25593,0.048294456,98800032,9.524902913,9,50,0.18,98798977,998,22968,0.043451759,98800032,4.14252505,3.70E-05,0.099609206,0.450827227,,,
NM_009024,23,50,0.46,98798980,1236,25598,0.048285022,98800010,9.526763754,9,50,0.18,98798980,998,22976,0.04343663,98800010,4.143967936,3.70E-05,0.099609206,0.450827227,,,
NM_146239,13,50,0.26,92623966,1120,35164,0.031850756,92624621,8.163071429,9,50,0.18,92623401,1000,30907,0.03235513,92624621,5.56326,0.010890058,0.099609206,1,,,
NM_013630,10,50,0.2,24686930,1248,30759,0.040573491,24687895,4.929326923,9,50,0.18,24686980,1000,27143,0.036841911,24687895,4.88574,0.052147829,0.099609206,1,,,
NM_146043,28,50,0.56,51196312,1342,31648,0.042403943,51197267,13.20631893,9,50,0.18,51196297,1030,27104,0.038001771,51197267,4.736621359,1.83E-06,0.099629639,0.212865149,,,
NM_152809,15,50,0.3,54021917,1283,39891,0.032162643,54022767,9.327591582,9,50,0.18,54021952,1039,30457,0.034113668,54022767,5.276477382,0.003697121,0.099629639,1,,,
NR_046011,3,50,0.06,72389077,144,842,0.171021378,72389677,0.350833333,1,50,0.02,72388962,97,653,0.148545176,72389677,0.134639175,0.261615467,0.099629639,1,,,
NM_001195023,6,50,0.12,120298944,1329,34863,0.038120644,120298014,3.147900677,9,50,0.18,120298949,1067,30739,0.034711604,120298014,5.185585754,0.341306738,0.099629639,0.84974938,,,
NM_199469,6,50,0.12,120298944,1329,34863,0.038120644,120298014,3.147900677,9,50,0.18,120298949,1067,30739,0.034711604,120298014,5.185585754,0.341306738,0.099629639,0.84974938,,,
NM_145629,14,50,0.28,73120413,1133,39351,0.028792153,73118913,9.724872021,9,50,0.18,73120398,1087,34963,0.031090009,73118913,5.789641214,0.001603775,0.099638869,0.940521618,,,
NM_001018042,16,50,0.32,72818938,1708,31112,0.054898431,72817503,5.828946136,9,50,0.18,72818998,1173,24389,0.048095453,72817503,3.742557545,0.006737726,0.099683828,1,,,
NM_030713,9,50,0.18,39999971,121,5285,0.022894986,40000901,7.861983471,7,50,0.14,39999971,92,4341,0.021193273,40000901,6.605869565,0.027526697,0.099683828,1,,,
NM_016965,10,50,0.2,80421317,1414,39844,0.035488405,80420122,5.635643564,9,50,0.18,80421132,1166,34774,0.033530799,80420122,5.368198971,0.052181727,0.099683828,1,,,
NM_054056,17,50,0.34,107769200,987,37115,0.026593022,107770245,12.78530902,9,50,0.18,107769195,1249,37484,0.033320884,107770245,5.402017614,0.000256266,0.09972078,0.352414759,,,
NM_027231,13,50,0.26,78971792,99,4031,0.024559663,78972797,10.58646465,7,50,0.14,78971762,93,3559,0.026130936,78972797,5.357634409,0.00222742,0.09972078,0.895544363,,,
NM_011779,7,50,0.14,114358695,1068,35106,0.03042215,114357715,4.601910112,9,50,0.18,114358700,1260,36220,0.03478741,114357715,5.174285714,0.220670069,0.09972078,1,,,
NM_028731,9,50,0.18,117519865,1521,45180,0.033665339,117520695,5.346745562,9,50,0.18,117519855,1285,39748,0.032328671,117520695,5.56781323,0.08637191,0.099726713,1,,,
NM_001024468,7,50,0.14,144997737,1213,32428,0.037405945,144996332,3.742720528,9,50,0.18,144997592,1303,32380,0.040240889,144996332,4.473062164,0.220670069,0.09972885,1,,,
NM_011486,28,50,0.56,100800735,2025,40147,0.050439634,100799825,11.10238025,9,50,0.18,100800735,1363,33662,0.040490761,100799825,4.445458547,9.56E-06,0.099733366,0.421666214,,,
NM_213659,28,50,0.56,100800735,2025,40147,0.050439634,100799825,11.10238025,9,50,0.18,100800735,1363,33662,0.040490761,100799825,4.445458547,9.56E-06,0.099733366,0.421666214,,,
NM_213660,28,50,0.56,100800735,2025,40147,0.050439634,100799825,11.10238025,9,50,0.18,100800735,1363,33662,0.040490761,100799825,4.445458547,9.56E-06,0.099733366,0.421666214,,,
NM_001199203,16,50,0.32,93857405,2046,62320,0.032830552,93858405,9.747018573,9,50,0.18,93857370,1425,47163,0.030214363,93858405,5.957431579,0.002147577,0.099733366,1,,,
NM_001199204,16,50,0.32,93857405,2046,62320,0.032830552,93858405,9.747018573,9,50,0.18,93857370,1425,47163,0.030214363,93858405,5.957431579,0.002147577,0.099733366,1,,,
NM_027569,16,50,0.32,93857405,2046,62320,0.032830552,93858405,9.747018573,9,50,0.18,93857370,1425,47163,0.030214363,93858405,5.957431579,0.002147577,0.099733366,1,,,
