HOMERcalled.RefSeq.ID,SH.1.promoter.count,SH.1.promoter.50bp,SH.1.promoter.density,SH.1.promoter.StartSite,SH.1.body.count,SH.1.mapped.length,SH.1.body.density,SH.1.body.StartSite,SH.1.pausing.ratio,SH.2.promoter.count,SH.2.promoter.50bp,SH.2.promoter.density,SH.2.promoter.StartSite,SH.2.body.count,SH.2.mapped.length,SH.2.body.density,SH.2.body.StartSite,SH.2.pausing.ratio,SH-1-Pausing-pValue,SH-2-Pausing-pValue,SH-1-2-Change-pValue
NM_153164,63,50,1.26,98331262,8672,64851,0.133721916,98330362,9.422539207,40,50,0.8,98331267,7973,66179,0.120476284,98330362,6.64031105,4.28E-12,5.15E-07,0.302874166
NM_178078,63,50,1.26,98331262,8672,64851,0.133721916,98330362,9.422539207,40,50,0.8,98331267,7973,66179,0.120476284,98330362,6.64031105,4.28E-12,5.15E-07,0.302874166
NM_145955,39,50,0.78,135884003,2276,28216,0.080663453,135882943,9.669806678,35,50,0.7,135884003,2078,29197,0.071171696,135882943,9.835370549,4.59E-08,5.15E-07,1
NM_026584,34,50,0.68,34842949,2319,27764,0.083525429,34843539,8.14123329,35,50,0.7,34842949,2111,28433,0.074244716,34843539,9.428280436,8.61E-07,5.16E-07,0.896812215
NM_001001495,48,50,0.96,65540392,2031,24589,0.08259791,65541392,11.62257016,35,50,0.7,65540382,2132,26321,0.080999962,65541392,8.641979362,1.98E-10,5.17E-07,0.401495604
NM_001177427,77,50,1.54,29062745,331,1308,0.253058104,29063725,6.085558912,60,50,1.2,29062745,401,1339,0.299477222,29063725,4.006982544,4.83E-12,5.17E-07,0.127951687
NM_008304,60,50,1.2,32850538,6097,65956,0.092440415,32851478,12.98133508,40,50,0.8,32850543,9684,77762,0.124533834,32851478,6.423957043,9.13E-13,5.18E-07,0.000643327
NM_001013384,15,50,0.3,86649863,18,622,0.028938907,86650888,10.36666667,28,50,0.56,86649863,43,1361,0.031594416,86650888,17.72465116,0.000621222,5.20E-07,0.919685136
NM_028794,61,50,1.22,104476075,760,10079,0.075404306,104477030,16.17944737,32,50,0.64,104476450,645,10063,0.064096194,104477030,9.984992248,3.19E-14,5.26E-07,0.176420831
NM_029573,47,50,0.94,54434363,820,11135,0.07364167,54435318,12.7645122,32,50,0.64,54434323,658,10762,0.061141052,54435318,10.46759878,2.67E-10,5.30E-07,0.857559838
NM_172939,44,50,0.88,58684700,166,2164,0.076709797,58685670,11.47180723,33,50,0.66,58684710,149,2182,0.068285976,58685670,9.665234899,1.84E-09,5.33E-07,0.836827589
NM_177381,38,50,0.76,76154340,2974,34189,0.086987043,76153300,8.736933423,35,50,0.7,76154340,3030,36221,0.083653129,76153300,8.367887789,8.56E-08,5.33E-07,0.945842298
NM_001256145,76,50,1.52,11486452,886,14938,0.059311822,11487067,25.62726862,32,50,0.64,11486467,679,14124,0.0480742,11487067,13.31275405,1.83E-19,5.34E-07,0.049346889
NM_198303,44,50,0.88,38055025,3414,37927,0.090015029,38055855,9.776145284,35,50,0.7,38055015,3171,39772,0.079729458,38055855,8.779690949,1.18E-08,5.35E-07,0.861416764
NM_010811,48,50,0.96,21553734,754,6706,0.112436624,21552784,8.538143236,37,50,0.74,21553734,701,7062,0.099263665,21552784,7.45489301,3.32E-09,5.37E-07,0.771042568
NM_172421,30,50,0.6,3426987,4087,46685,0.087544179,3427857,6.853682408,35,50,0.7,3426877,3634,47360,0.076731419,3427857,9.122729774,8.77E-06,5.40E-07,0.662002124
NM_001013414,67,50,1.34,69714880,800,7429,0.107686095,69716380,12.443575,37,50,0.74,69714880,717,7789,0.092052895,69716380,8.038856346,2.94E-14,5.41E-07,0.149965842
NM_007420,26,50,0.52,62340063,31,521,0.05950096,62338613,8.739354839,32,50,0.64,62340063,43,762,0.056430446,62338613,11.34139535,2.11E-05,5.46E-07,1
NM_008866,26,50,0.52,4798289,802,14183,0.05654657,4798974,9.1959601,32,50,0.64,4798334,739,14975,0.049348915,4798974,12.96887686,1.89E-05,5.47E-07,0.63231845
NM_001033451,60,50,1.2,91489898,373,3402,0.109641387,91488948,10.94477212,41,50,0.82,91489898,405,3247,0.12473052,91488948,6.57417284,9.58E-13,5.47E-07,0.185423056
NM_026873,33,50,0.66,100114618,716,12454,0.057491569,100113633,11.47994413,32,50,0.64,100114633,766,13922,0.05502083,100113633,11.63195822,2.72E-07,5.52E-07,0.939536651
NM_177367,38,50,0.76,76031014,492,4192,0.117366412,76030074,6.475447154,39,50,0.78,76030739,500,4146,0.120598167,76030074,6.46776,9.01E-07,5.55E-07,1
NM_027144,43,50,0.86,42913471,7669,88838,0.086325671,42912801,9.96227409,35,50,0.7,42913471,7923,93366,0.084859585,42912801,8.248920863,4.69E-09,5.58E-07,0.654024419
NM_199033,49,50,0.98,115494712,549,11138,0.049290716,115495722,19.88204007,29,50,0.58,115494712,489,11850,0.041265823,115495722,14.05521472,8.54E-12,5.59E-07,0.362406394
NM_001191001,15,50,0.3,73834845,516,9961,0.051802028,73835775,5.79127907,29,50,0.58,73835175,502,10949,0.045848936,73835775,12.65023904,0.008695121,5.64E-07,0.218620709
NM_152815,15,50,0.3,73834845,516,9961,0.051802028,73835775,5.79127907,29,50,0.58,73835175,502,10949,0.045848936,73835775,12.65023904,0.008695121,5.64E-07,0.218620709
NR_034030,15,50,0.3,73834845,516,9961,0.051802028,73835775,5.79127907,29,50,0.58,73835175,502,10949,0.045848936,73835775,12.65023904,0.008695121,5.64E-07,0.218620709
NM_177673,24,50,0.48,153349705,809,12648,0.063962682,153350670,7.504375773,32,50,0.64,153349705,846,15199,0.055661557,153350670,11.49806147,6.10E-05,5.65E-07,0.75352964
NM_015747,82,50,1.64,129024569,2100,10737,0.195585359,129025509,8.385085714,44,50,0.88,129024534,1597,10704,0.149196562,129025509,5.898259236,4.23E-15,5.68E-07,0.285827358
NM_178914,34,50,0.68,99866354,508,12319,0.041237113,99867394,16.49,29,50,0.58,99866349,518,13586,0.038127484,99867394,15.21212355,2.07E-08,5.69E-07,0.832596144
NM_001160235,60,50,1.2,34899805,3798,24454,0.155312014,34898895,7.726382306,42,50,0.84,34899805,3600,24941,0.144340644,34898895,5.819566667,9.32E-11,5.71E-07,0.430813945
NM_001160236,60,50,1.2,34899805,3798,24454,0.155312014,34898895,7.726382306,42,50,0.84,34899805,3600,24941,0.144340644,34898895,5.819566667,9.32E-11,5.71E-07,0.430813945
NM_174997,60,50,1.2,34899805,3798,24454,0.155312014,34898895,7.726382306,42,50,0.84,34899805,3600,24941,0.144340644,34898895,5.819566667,9.32E-11,5.71E-07,0.430813945
NM_001167776,24,50,0.48,20194495,1148,16977,0.067620899,20195885,7.098397213,32,50,0.64,20194910,911,16258,0.056033953,20195885,11.42164654,6.33E-05,5.74E-07,0.261417416
NM_145627,24,50,0.48,20194495,1148,16977,0.067620899,20195885,7.098397213,32,50,0.64,20194910,911,16258,0.056033953,20195885,11.42164654,6.33E-05,5.74E-07,0.261417416
NM_001205385,60,50,1.2,127332099,4823,31840,0.151476131,127331304,7.922040224,42,50,0.84,127332099,4475,32609,0.137232053,127331304,6.121018994,9.66E-11,5.80E-07,0.478625081
NM_001205386,60,50,1.2,127332099,4823,31840,0.151476131,127331304,7.922040224,42,50,0.84,127332099,4475,32609,0.137232053,127331304,6.121018994,9.66E-11,5.80E-07,0.478625081
NM_023735,60,50,1.2,127332099,4823,31840,0.151476131,127331304,7.922040224,42,50,0.84,127332099,4475,32609,0.137232053,127331304,6.121018994,9.66E-11,5.80E-07,0.478625081
NM_177460,21,50,0.42,65062912,187,4429,0.04222172,65063497,9.947486631,28,50,0.56,65062902,162,4506,0.035952064,65063497,15.5762963,6.01E-05,5.85E-07,0.486723973
NM_029457,65,50,1.3,22009637,998,16624,0.060033686,22010557,21.65450902,32,50,0.64,22009647,1016,18044,0.056306806,22010557,11.36629921,3.45E-16,5.86E-07,0.012774446
NR_027488,65,50,1.3,22009637,998,16624,0.060033686,22010557,21.65450902,32,50,0.64,22009647,1016,18044,0.056306806,22010557,11.36629921,3.45E-16,5.86E-07,0.012774446
NM_026557,32,50,0.64,92391684,806,8398,0.095975232,92391094,6.668387097,37,50,0.74,92391654,994,9904,0.100363489,92391094,7.373199195,8.86E-06,5.92E-07,0.986977963
NM_144925,48,50,0.96,130267699,7177,55015,0.13045533,130268399,7.358840741,42,50,0.84,130267699,7635,58791,0.129866816,130268399,6.468165029,2.11E-08,5.96E-07,0.733182263
NM_177385,26,50,0.52,84530261,1234,22044,0.055978951,84531231,9.289205835,32,50,0.64,84530266,1160,23453,0.049460623,84531231,12.93958621,1.99E-05,6.00E-07,0.696323903
NM_025414,46,50,0.92,84693857,681,13264,0.051341978,84694722,17.91906021,29,50,0.58,84693847,635,13553,0.046853095,84694722,12.37911811,7.13E-11,6.03E-07,0.405349029
NM_133800,44,50,0.88,78765733,471,3806,0.123751971,78766363,7.110997877,41,50,0.82,78765633,480,3771,0.127287192,78766363,6.442125,1.01E-07,6.03E-07,0.951868564
NR_037970,88,50,1.76,34257210,4805,6727,0.714285714,34255845,2.464,84,50,1.68,34256975,4009,6681,0.600059871,34255845,2.799720629,4.44E-06,6.07E-07,0.73208955
NM_013552,75,50,1.5,40546919,1849,19472,0.094956861,40545939,15.79664684,32,50,0.64,40546919,1310,19223,0.068147532,40545939,9.391389313,5.64E-17,6.12E-07,0.113622565
NM_026821,49,50,0.98,80556920,1290,19531,0.066048845,80557590,14.83750388,32,50,0.64,80556840,1363,21542,0.063271748,80557590,10.11509905,1.41E-11,6.16E-07,0.211524901
NM_177777,43,50,0.86,113545721,366,4926,0.074299635,113546726,11.5747541,34,50,0.68,113545806,411,5502,0.074700109,113546726,9.103065693,1.91E-09,6.17E-07,0.459167894
NM_001164215,39,50,0.78,155969961,17,250,0.068,155970971,11.47058824,34,50,0.68,155969966,19,303,0.062706271,155970971,10.84421053,2.20E-08,6.18E-07,0.927258493
NM_001164217,39,50,0.78,155969961,17,250,0.068,155970971,11.47058824,34,50,0.68,155969966,19,303,0.062706271,155970971,10.84421053,2.20E-08,6.18E-07,0.927258493
NM_009804,35,50,0.7,103325285,628,11899,0.052777544,103324310,13.26321656,29,50,0.58,103325285,703,14604,0.048137497,103324310,12.04881935,7.56E-08,6.18E-07,0.591416131
NM_145221,30,50,0.6,27783662,1351,23612,0.057216669,27782737,10.48645448,32,50,0.64,27783652,1415,25673,0.05511627,27782737,11.61181625,1.89E-06,6.18E-07,1
NM_025639,43,50,0.86,82074842,345,4927,0.070022326,82074177,12.2817971,31,50,0.62,82074832,241,4380,0.055022831,82074177,11.26804979,1.81E-09,6.21E-07,1
NM_178269,43,50,0.86,82074842,345,4927,0.070022326,82074177,12.2817971,31,50,0.62,82074832,241,4380,0.055022831,82074177,11.26804979,1.81E-09,6.21E-07,1
NM_138583,50,50,1,18343955,710,15171,0.046799815,18343025,21.36760563,29,50,0.58,18343950,727,16864,0.043109583,18343025,13.45408528,6.05E-13,6.23E-07,0.130741233
NM_153585,20,50,0.4,114549198,1648,25826,0.063811663,114548318,6.268446602,32,50,0.64,114549203,1693,27649,0.061231871,114548318,10.45207324,0.000622793,6.33E-07,0.413028085
NM_001145929,50,50,1,151363270,575,3853,0.149234363,151362095,6.700869565,41,50,0.82,151363505,530,4143,0.127926623,151362095,6.409924528,1.31E-08,6.34E-07,0.914851924
NM_175152,50,50,1,151363270,575,3853,0.149234363,151362095,6.700869565,41,50,0.82,151363505,530,4143,0.127926623,151362095,6.409924528,1.31E-08,6.34E-07,0.914851924
NM_001167831,33,50,0.66,7457376,428,5246,0.08158597,7456516,8.089626168,34,50,0.68,7457381,439,6025,0.072863071,7456516,9.332574032,1.06E-06,6.36E-07,1
NM_019654,47,50,0.94,87507024,4453,24816,0.179440683,87508019,5.238499888,44,50,0.88,87507369,4026,24940,0.161427426,87508019,5.45136612,3.80E-07,6.37E-07,1
NM_010333,55,50,1.1,20780787,1783,8492,0.209962317,20780237,5.239035334,50,50,1,20780797,1870,9023,0.207248144,20780237,4.82513369,4.65E-08,6.42E-07,0.813629204
NM_028002,40,50,0.8,32339386,295,5327,0.055378262,32338691,14.44610169,31,50,0.62,32339396,257,5675,0.045286344,32338691,13.69066148,1.88E-09,6.48E-07,0.939082652
NM_001037941,32,50,0.64,30062788,1635,15465,0.105722599,30063438,6.053577982,37,50,0.74,30062828,1705,16290,0.104665439,30063438,7.070146628,9.85E-06,6.54E-07,0.942283495
NM_001039519,47,50,0.94,69860332,914,6532,0.139926516,69861357,6.717811816,39,50,0.78,69860327,756,6676,0.113241462,69861357,6.887936508,2.56E-08,6.54E-07,1
NM_001122830,39,50,0.78,73000817,1684,17702,0.095130494,72999842,8.199263658,37,50,0.74,73000817,1725,19192,0.089881201,72999842,8.233089855,1.93E-07,6.55E-07,0.991279096
NM_178771,39,50,0.78,73000817,1684,17702,0.095130494,72999842,8.199263658,37,50,0.74,73000817,1725,19192,0.089881201,72999842,8.233089855,1.93E-07,6.55E-07,0.991279096
NR_037610,28,50,0.56,74537860,6250,38451,0.162544537,74536360,3.4452096,44,50,0.88,74537860,6268,40559,0.154540299,74536360,5.694307594,0.001524342,6.55E-07,0.305371137
NM_011943,37,50,0.74,110260496,2649,46294,0.057221238,110261436,12.93226123,32,50,0.64,110260486,2567,49669,0.051682136,110261436,12.38338917,2.97E-08,6.58E-07,0.942283495
NM_019641,94,50,1.88,134024430,598,3195,0.187167449,134025235,10.04448161,45,50,0.9,134024425,487,2899,0.167988962,134025235,5.357494867,2.56E-18,6.61E-07,0.05918425
NM_019757,55,50,1.1,80841200,1015,7529,0.13481206,80840115,8.159507389,39,50,0.78,80841220,896,7790,0.115019255,80840115,6.781473214,2.66E-10,6.89E-07,0.685779017
NM_010437,33,50,0.66,13686480,7491,105764,0.070827503,13687185,9.318414097,32,50,0.64,13686465,6656,107444,0.06194855,13687185,10.33115385,1.63E-06,6.90E-07,0.98493554
NM_139140,49,50,0.98,98957376,1502,30261,0.049634844,98958276,19.74419441,29,50,0.58,98957276,1312,29839,0.043969302,98958276,13.19102134,1.48E-11,6.90E-07,0.377353325
NM_144821,15,50,0.3,39745069,63,1648,0.038228155,39744074,7.847619048,26,50,0.52,39745074,57,1667,0.034193161,39744074,15.2077193,0.001717795,6.90E-07,0.368648767
NM_178085,42,50,0.84,119798073,1569,30569,0.051326507,119797168,16.36581262,29,50,0.58,119798153,1419,31506,0.04503904,119797168,12.8777167,1.25E-09,6.97E-07,0.626588249
NM_019413,25,50,0.5,72663454,6309,136068,0.046366523,72664394,10.78364242,32,50,0.64,72663439,9973,188738,0.052840445,72664394,12.11193422,8.21E-06,6.97E-07,0.817346911
NM_001252645,60,50,1.2,54666693,585,7596,0.077014218,54665743,15.58153846,34,50,0.68,54666723,562,7601,0.07393764,54665743,9.196939502,4.66E-14,7.03E-07,0.120716646
NM_001252646,60,50,1.2,54666693,585,7596,0.077014218,54665743,15.58153846,34,50,0.68,54666723,562,7601,0.07393764,54665743,9.196939502,4.66E-14,7.03E-07,0.120716646
NM_001252647,60,50,1.2,54666693,585,7596,0.077014218,54665743,15.58153846,34,50,0.68,54666723,562,7601,0.07393764,54665743,9.196939502,4.66E-14,7.03E-07,0.120716646
NM_001252648,60,50,1.2,54666693,585,7596,0.077014218,54665743,15.58153846,34,50,0.68,54666723,562,7601,0.07393764,54665743,9.196939502,4.66E-14,7.03E-07,0.120716646
NM_133797,60,50,1.2,54666693,585,7596,0.077014218,54665743,15.58153846,34,50,0.68,54666723,562,7601,0.07393764,54665743,9.196939502,4.66E-14,7.03E-07,0.120716646
NM_019396,40,50,0.8,76490541,581,8240,0.070509709,76489491,11.34595525,34,50,0.68,76490541,563,8215,0.068533171,76489491,9.922202487,1.73E-08,7.03E-07,0.899172607
NM_011841,52,50,1.04,61307730,400,3463,0.115506786,61306705,9.0038,36,50,0.72,61307740,351,3503,0.100199829,61306705,7.185641026,1.76E-10,7.04E-07,0.656030074
NM_001037940,32,50,0.64,30062788,3800,35174,0.108034344,30063438,5.924042105,37,50,0.74,30062828,3993,36984,0.107965607,30063438,6.85403456,1.05E-05,7.09E-07,0.94305665
NM_019831,73,50,1.46,98615116,651,8579,0.07588297,98614561,19.24015361,34,50,0.68,98615126,597,8262,0.072258533,98614561,9.410653266,8.91E-18,7.18E-07,0.021817552
NM_133237,60,50,1.2,63082036,4051,24780,0.163478612,63082981,7.340409775,48,50,0.96,63082021,5257,26886,0.195529272,63082981,4.909750808,9.42E-11,7.18E-07,0.103876971
NM_025611,45,50,0.9,46787607,1028,8761,0.117338203,46788287,7.670136187,39,50,0.78,46787577,1052,9772,0.107654523,46788287,7.24539924,2.19E-08,7.18E-07,0.823942714
NM_011610,49,50,0.98,144836323,4537,27795,0.163230797,144835773,6.00376901,48,50,0.96,144836328,5698,29015,0.196381182,144835773,4.888452088,4.18E-08,7.22E-07,0.60153138
NM_032460,36,50,0.72,35259527,26,460,0.056521739,35260897,12.73846154,30,50,0.6,35259527,16,327,0.048929664,35260897,12.2625,2.11E-08,7.25E-07,0.8486394
NM_010175,29,50,0.58,151768286,341,2534,0.13456985,151767341,4.310029326,38,50,0.76,151768311,301,2616,0.115061162,151767341,6.605182724,0.000302397,7.28E-07,0.46582525
NM_183029,56,50,1.12,22163067,7388,71561,0.103240592,22162372,10.84844613,37,50,0.74,22163082,7311,74673,0.097906874,22162372,7.558202708,1.04E-11,7.28E-07,0.269905636
NM_028106,53,50,1.06,96095172,848,8528,0.099437148,96096192,10.66,34,50,0.68,96095162,669,8069,0.082909902,96096192,8.201674141,3.60E-11,7.45E-07,0.715307243
NM_139302,41,50,0.82,30214746,337,5964,0.056505701,30213751,14.51181009,31,50,0.62,30214746,330,6395,0.051602815,30213751,12.01484848,1.10E-09,7.49E-07,0.6673341
NM_011942,46,50,0.92,135528499,196,2292,0.085514834,135527509,10.75836735,35,50,0.7,135528509,178,1967,0.090493137,135527509,7.735393258,6.41E-10,7.54E-07,0.844482337
NM_053204,42,50,0.84,119798073,5261,106562,0.04937032,119797168,17.01427105,29,50,0.58,119798153,4812,109266,0.044039317,119797168,13.17004988,2.00E-10,7.58E-07,0.628765105
NM_178668,59,50,1.18,27489372,276,3028,0.091149273,27488332,12.9457971,33,50,0.66,27489142,217,2966,0.073162508,27488332,9.021013825,1.83E-13,7.61E-07,0.482215543
NM_028166,36,50,0.72,38968851,319,5944,0.053667564,38969806,13.41592476,31,50,0.62,38968851,348,6516,0.053406998,38969806,11.60896552,2.78E-08,7.69E-07,0.712017706
NM_197995,34,50,0.68,120328749,151,1484,0.101752022,120327914,6.682913907,37,50,0.74,120328754,168,1734,0.096885813,120327914,7.637857143,3.97E-06,7.73E-07,1
NM_001036293,30,50,0.6,66748054,878,9929,0.088427838,66747029,6.785193622,34,50,0.68,66748054,788,10269,0.076735807,66747029,8.861573604,2.71E-05,7.81E-07,0.713487046
NM_010240,132,50,2.64,52714836,866,721,1.20110957,52714256,2.197967667,124,50,2.48,52715261,762,699,1.090128755,52714256,2.27496063,9.19E-07,7.82E-07,0.90233863
NM_029998,29,50,0.58,12753997,846,9487,0.08917466,12753412,6.504089835,34,50,0.68,12753977,802,9662,0.083005589,12753412,8.192219451,4.65E-05,7.84E-07,0.776806385
NM_145557,52,50,1.04,155484237,962,10399,0.092508895,155485107,11.24216216,34,50,0.68,155484147,811,10953,0.074043641,155485107,9.18377312,7.18E-11,7.86E-07,0.614173846
NM_177205,52,50,1.04,155484237,962,10399,0.092508895,155485107,11.24216216,34,50,0.68,155484147,811,10953,0.074043641,155485107,9.18377312,7.18E-11,7.86E-07,0.614173846
NM_001012330,40,50,0.8,179374757,246,2627,0.093642939,179375792,8.543089431,33,50,0.66,179374337,226,2832,0.07980226,179375792,8.270442478,4.26E-08,7.86E-07,0.939611
NM_001083958,45,50,0.9,145992619,868,4946,0.17549535,145993584,5.128341014,43,50,0.86,145992624,757,4944,0.153114887,145993584,5.61669749,7.98E-07,7.90E-07,0.956598745
NM_178691,27,50,0.54,132613689,313,2974,0.105245461,132614904,5.13086262,33,50,0.66,132613669,228,2895,0.078756477,132614904,8.380263158,0.000314578,7.92E-07,0.300987663
NM_033322,37,50,0.74,123626445,266,5912,0.044993234,123625675,16.44691729,31,50,0.62,123626455,377,7196,0.052390217,123625675,11.83427056,1.25E-08,7.99E-07,0.245201285
NM_026623,34,50,0.68,96560624,947,10361,0.091400444,96559939,7.439788807,34,50,0.68,96560949,905,10719,0.084429518,96559939,8.054055249,2.99E-06,8.07E-07,1
NM_025996,40,50,0.8,163896853,1020,10885,0.093706936,163895838,8.537254902,34,50,0.68,163896858,940,11001,0.085446778,163895838,7.958170213,9.79E-08,8.14E-07,0.989527322
NM_010072,34,50,0.68,168055829,882,11915,0.074024339,168054879,9.1861678,34,50,0.68,168055829,940,12852,0.073140367,168054879,9.297191489,7.44E-07,8.14E-07,0.986943954
NM_001142732,37,50,0.74,113339634,1163,7045,0.165081618,113340254,4.482631126,41,50,0.82,113339644,1070,7487,0.142914385,113340254,5.737700935,1.87E-05,8.15E-07,0.760449285
NM_009473,32,50,0.64,51808893,142,1903,0.074619023,51808293,8.576901408,32,50,0.64,51809278,123,1827,0.067323481,51808293,9.506341463,8.96E-07,8.19E-07,0.922245676
NM_001252222,34,50,0.68,101414383,1913,18566,0.103037811,101414968,6.59951908,39,50,0.78,101414378,2438,20722,0.117652736,101414968,6.629680066,3.32E-06,8.24E-07,0.944634253
NM_001252223,34,50,0.68,101414383,1913,18566,0.103037811,101414968,6.59951908,39,50,0.78,101414378,2438,20722,0.117652736,101414968,6.629680066,3.32E-06,8.24E-07,0.944634253
NM_008676,34,50,0.68,101414383,1913,18566,0.103037811,101414968,6.59951908,39,50,0.78,101414378,2438,20722,0.117652736,101414968,6.629680066,3.32E-06,8.24E-07,0.944634253
NM_172259,22,50,0.44,127935701,53,961,0.055150884,127934741,7.978113208,28,50,0.56,127935686,55,1389,0.039596832,127934741,14.14254545,0.000207921,8.37E-07,0.883273125
NM_023764,58,50,1.16,149088311,1270,14358,0.088452431,149087311,13.1143937,34,50,0.68,149088311,1081,14057,0.076901188,149087311,8.842516189,2.03E-12,8.38E-07,0.379930059
NM_001145919,47,50,0.94,16083263,2872,24391,0.11774835,16084183,7.983126741,39,50,0.78,16083263,2937,25787,0.113894598,16084183,6.848437181,8.78E-09,8.38E-07,0.72393146
NM_172677,47,50,0.94,16083263,2872,24391,0.11774835,16084183,7.983126741,39,50,0.78,16083263,2937,25787,0.113894598,16084183,6.848437181,8.78E-09,8.38E-07,0.72393146
NR_027375,47,50,0.94,16083263,2872,24391,0.11774835,16084183,7.983126741,39,50,0.78,16083263,2937,25787,0.113894598,16084183,6.848437181,8.78E-09,8.38E-07,0.72393146
NM_001113350,47,50,0.94,18950768,570,7794,0.073133179,18949973,12.85326316,31,50,0.62,18950768,422,7011,0.060191128,18949973,10.30052133,2.14E-10,8.39E-07,0.944634253
NM_176951,47,50,0.94,18950768,570,7794,0.073133179,18949973,12.85326316,31,50,0.62,18950768,422,7011,0.060191128,18949973,10.30052133,2.14E-10,8.39E-07,0.944634253
